Cst_Cnt,Sta_ID,ChlorA,Phaeop,T_degC,Salnty,O2ml_L,PO4uM,SiO3uM,NO3uM,Depthm,Date,Year,Month,Julian_Day,Lat_Dec,Lon_Dec,Julian_Date,Wind_Spd,Wave_Ht,Dry_T,Wave_Prd,Barometer
28958,093.3 035.0,0.2475,0.1895,12.125483870967741,33.80706451612903,3.3374193548387097,1.5419354838709676,26.032258064516128,17.94516129032258,172.41935483870967,1998-09-14,1998,9,257,32.678333,-117.873333,36052.0,2.0,,19.3,,1010.1
28959,093.3 040.0,0.21652173913043476,0.13956521739130434,12.196060606060607,33.76830303030303,3.5157575757575756,1.4793939393939395,24.984848484848484,17.224242424242423,162.6969696969697,1998-09-14,1998,9,257,32.515,-118.215,36052.0,6.0,,18.1,,1010.4
28960,093.3 045.0,0.24500000000000002,0.1855,11.580645161290322,33.75874193548387,3.4803225806451614,1.5096774193548386,26.274193548387096,17.84193548387097,172.93548387096774,1998-09-14,1998,9,257,32.346666,-118.558333,36052.0,7.0,2.0,16.9,6.0,1010.9
28961,093.3 050.0,0.2578260869565217,0.1956521739130435,12.324444444444445,33.767944444444446,3.514411764705882,1.6523333333333334,28.59,19.55666666666667,154.27777777777777,1998-09-14,1998,9,257,32.18,-118.895,36052.0,4.0,3.0,17.9,8.0,1012.1
28962,093.3 055.0,0.23476190476190475,0.1523809523809524,12.176470588235293,33.75805882352941,3.4153124999999998,1.549375,27.16875,18.421875,157.94117647058823,1998-09-15,1998,9,258,32.018333,-119.225,36053.0,8.0,3.0,19.2,6.0,1010.6
28963,093.3 060.0,0.20739130434782607,0.15521739130434783,11.682941176470587,33.718823529411765,3.6458823529411766,1.4311764705882353,25.08823529411765,16.83823529411765,163.41176470588235,1998-09-15,1998,9,258,31.846666,-119.573333,36053.0,9.0,,18.1,,1011.4
28964,093.3 070.0,0.20608695652173914,0.1617391304347826,11.176176470588235,33.709823529411764,3.698529411764706,1.4958823529411764,27.108823529411765,18.079411764705885,163.55882352941177,1998-09-15,1998,9,258,31.513333,-120.241666,36053.0,7.0,,17.9,,1012.3
28965,093.3 080.0,0.23695652173913045,0.16652173913043478,12.068285714285715,33.62782857142857,4.030909090909091,1.2787878787878788,24.015151515151516,15.078787878787878,152.77142857142857,1998-09-15,1998,9,258,31.168333,-120.928333,36053.0,6.0,2.0,18.1,7.0,1014.0
28966,093.3 090.0,0.172,0.154,11.850967741935484,33.68741935483871,4.036774193548387,1.2754838709677419,23.65806451612903,15.203225806451613,176.03225806451613,1998-09-15,1998,9,258,30.846666,-121.585,36053.0,9.0,2.0,18.2,5.0,1013.4
28967,093.3 100.0,0.15714285714285717,0.15047619047619049,13.305625,33.756,4.1715625,1.0975,20.0375,12.59375,168.8125,1998-09-16,1998,9,259,30.515,-122.26,36054.0,8.0,,18.8,,1013.6
28968,093.3 110.0,0.16478260869565217,0.13478260869565217,13.684705882352942,33.78538235294118,4.180882352941176,1.0688235294117645,19.226470588235294,12.06764705882353,164.41176470588235,1998-09-16,1998,9,259,30.178333,-122.923333,36054.0,8.0,,19.1,,1014.4
28969,093.3 120.0,0.15666666666666668,0.12791666666666665,14.268378378378378,33.84162162162163,4.184285714285714,1.0211428571428571,18.134285714285717,11.465714285714286,154.43243243243242,1998-09-16,1998,9,259,29.846666,-123.598333,36054.0,10.0,2.0,19.0,6.0,1016.1
28970,090.0 120.0,0.15363636363636363,0.1322727272727273,13.94264705882353,33.86205882352941,4.343333333333334,0.9703030303030304,17.78787878787879,11.118181818181817,163.55882352941177,1998-09-17,1998,9,260,30.421666,-124.0,36055.0,14.0,3.0,19.0,5.0,1014.4
28971,090.0 110.0,0.16454545454545455,0.12590909090909091,13.39969696969697,33.81869696969697,4.249393939393939,1.0563636363636364,19.545454545454547,12.136363636363637,168.72727272727272,1998-09-17,1998,9,260,30.751666,-123.335,36055.0,9.0,,18.5,,1015.2
28972,090.0 100.0,0.15571428571428572,0.12047619047619049,12.4915625,33.64521875,4.2921875,1.1278124999999999,21.221875,13.259375,171.59375,1998-09-17,1998,9,260,31.083333,-122.663333,36055.0,11.0,,17.4,,1014.7
28973,090.0 090.0,0.16478260869565217,0.14304347826086958,12.98611111111111,33.585027777777775,4.219117647058823,1.1358823529411763,20.476470588235294,13.005882352941176,153.72222222222223,1998-09-17,1998,9,260,31.416666,-121.993333,36055.0,15.0,4.0,17.9,7.0,1016.9
28974,090.0 080.0,0.16523809523809524,0.14047619047619048,12.072903225806451,33.636548387096774,4.096451612903226,1.2322580645161292,22.79032258064516,14.67741935483871,172.2258064516129,1998-09-18,1998,9,261,31.75,-121.321666,36056.0,19.0,6.0,17.5,5.0,1014.8
28975,090.0 070.0,0.23523809523809525,0.18857142857142856,11.665806451612903,33.73483870967742,3.645806451612903,1.4583870967741936,25.674193548387095,17.074193548387097,169.8709677419355,1998-09-18,1998,9,261,32.08,-120.643333,36056.0,23.0,,17.9,,1015.6
28976,090.0 060.0,0.2791304347826087,0.22739130434782612,12.206216216216216,33.670810810810806,3.5602941176470586,1.456764705882353,24.973529411764705,16.829411764705885,150.43243243243242,1998-09-18,1998,9,261,32.406666,-119.963333,36056.0,22.0,8.0,18.4,8.0,1015.7
28977,090.0 053.0,0.256,0.20299999999999999,11.009032258064517,33.80596774193548,3.2870967741935484,1.6335483870967742,28.825806451612905,19.641935483870967,173.25806451612902,1998-09-18,1998,9,261,32.645,-119.481666,36056.0,20.0,7.0,19.7,6.0,1012.3
28978,090.0 045.0,0.33409090909090905,0.23863636363636365,11.324545454545454,33.80851515151515,3.326363636363636,1.626060606060606,28.209090909090907,19.236363636363635,164.87878787878788,1998-09-19,1998,9,262,32.93,-118.936666,36057.0,15.0,,18.9,,1009.6
28979,090.0 037.0,0.3234782608695652,0.1682608695652174,11.993823529411765,33.77688235294118,3.5029411764705887,1.496764705882353,24.970588235294116,17.694117647058825,163.6764705882353,1998-09-19,1998,9,262,33.183333,-118.386666,36057.0,2.0,,19.6,,1008.4
28980,090.0 035.0,0.36083333333333334,0.1825,13.163666666666668,33.702733333333335,3.9536666666666664,1.2396666666666667,17.529999999999998,13.976666666666667,110.26666666666667,1998-09-19,1998,9,262,33.25,-118.251666,36057.0,2.0,,20.1,,1007.6
28981,090.0 028.0,1.5163636363636364,0.2545454545454545,16.290714285714287,33.37414285714286,5.720909090909091,0.39272727272727276,4.072727272727272,1.0545454545454547,20.928571428571427,1998-09-19,1998,9,262,33.483333,-117.763333,36057.0,10.0,1.0,18.9,10.0,1009.4
28982,090.0 030.0,0.411304347826087,0.19217391304347825,12.375,33.77352777777778,3.3720588235294118,1.532058823529412,25.273529411764706,17.8,153.33333333333334,1998-09-19,1998,9,262,33.421666,-117.898333,36057.0,8.0,1.0,21.0,5.0,1008.5
28983,086.7 033.0,0.85,0.244,17.383000000000003,33.3444,5.649,0.32599999999999996,3.78,0.6599999999999999,18.3,1998-09-20,1998,9,263,33.888333,-118.49,36058.0,3.0,,20.1,,1007.6
28984,086.7 035.0,0.3223529411764706,0.14588235294117646,11.26142857142857,33.83542857142857,3.1453571428571427,1.684642857142857,29.064285714285713,19.767857142857142,187.17857142857142,1998-09-20,1998,9,263,33.821666,-118.625,36058.0,3.0,,20.5,,1007.7
28985,086.7 040.0,0.4252173913043478,0.21391304347826087,11.843529411764706,33.76755882352941,3.498529411764706,1.4897058823529412,25.54705882352941,17.508823529411764,159.88235294117646,1998-09-20,1998,9,263,33.658333,-118.97,36058.0,9.0,,20.1,,1008.7
28986,086.7 045.0,0.2945454545454545,0.19136363636363637,11.063939393939394,33.793181818181814,3.2584848484848483,1.6472727272727272,28.145454545454545,19.36969696969697,164.4848484848485,1998-09-20,1998,9,263,33.498333,-119.313333,36058.0,11.0,3.0,19.2,6.0,1009.1
28987,086.7 050.0,0.42857142857142855,0.23785714285714285,14.895882352941175,33.44005882352941,5.0200000000000005,0.6985714285714285,7.292857142857143,6.235714285714286,27.823529411764707,1998-09-20,1998,9,263,33.325,-119.67,36058.0,1.0,5.0,22.1,8.0,1014.1
28988,086.7 055.0,0.20444444444444446,0.1927777777777778,11.34451612903226,33.79135483870967,3.1774999999999998,1.676206896551724,29.772413793103446,20.051724137931036,169.1290322580645,1998-09-20,1998,9,263,33.156666,-120.0,36058.0,16.0,7.0,17.1,6.0,1010.3
28989,086.7 060.0,0.20380952380952383,0.15523809523809526,10.765,33.74115625,3.4053125,1.6278125,28.709375,19.690625,169.6875,1998-09-21,1998,9,264,32.988333,-120.348333,36059.0,10.0,,17.1,,1010.9
28990,086.7 070.0,0.20136363636363636,0.17727272727272728,11.484545454545454,33.61266666666667,4.1042424242424245,1.3015151515151515,23.684848484848487,15.275757575757577,164.54545454545453,1998-09-21,1998,9,264,32.656666,-121.03,36059.0,14.0,,17.2,,1012.7
28991,086.7 080.0,0.15416666666666667,0.14166666666666666,12.788888888888888,33.60116666666667,4.2942857142857145,1.104,19.76,12.637142857142857,157.13888888888889,1998-09-21,1998,9,264,32.323333,-121.713333,36059.0,16.0,4.0,18.3,9.0,1015.1
28992,086.7 090.0,0.12333333333333332,0.12380952380952381,12.814722222222223,33.657833333333336,4.2340625,1.145,20.828125,13.615625,157.61111111111111,1998-09-21,1998,9,264,31.991666,-122.385,36059.0,11.0,4.0,18.2,6.0,1014.6
28993,086.7 100.0,0.121,0.1255,13.098709677419356,33.85916129032258,4.162258064516129,1.1035483870967742,20.503225806451614,12.903225806451612,173.29032258064515,1998-09-22,1998,9,265,31.658333,-123.075,36060.0,8.0,,18.0,,1015.2
28994,086.7 110.0,0.1373913043478261,0.1252173913043478,13.784411764705883,33.89952941176471,4.408235294117647,0.9626470588235293,18.029411764705884,11.097058823529412,164.91176470588235,1998-09-22,1998,9,265,31.325,-123.738333,36060.0,4.0,,18.7,,1015.2
28995,083.3 110.0,0.1373076923076923,0.15038461538461537,14.20263157894737,33.85931578947368,4.545135135135135,0.8813513513513513,15.789189189189191,9.85135135135135,157.71052631578948,1998-09-22,1998,9,265,31.916666,-124.16,36060.0,4.0,3.0,19.1,10.0,1016.9
28996,083.3 100.0,0.1376190476190476,0.13142857142857142,13.664166666666667,33.72947222222222,4.3996875,1.015,19.403125,11.81875,156.08333333333334,1998-09-22,1998,9,265,32.241666,-123.491666,36060.0,3.0,3.0,19.9,6.0,1016.0
28997,083.3 090.0,0.14047619047619048,0.12238095238095237,12.4725,33.64025,4.1603125,1.2109677419354838,22.629032258064516,14.17741935483871,171.71875,1998-09-23,1998,9,266,32.578333,-122.811666,36061.0,5.0,,18.3,,1016.6
28998,083.3 080.0,0.18045454545454545,0.1590909090909091,11.854166666666666,33.49905555555555,4.05,1.343030303030303,23.587878787878786,15.496969696969696,157.30555555555554,1998-09-23,1998,9,266,32.908333,-122.121666,36061.0,4.0,,18.1,,1016.4
28999,083.3 070.0,0.3034782608695652,0.1852173913043478,11.157777777777778,33.69316666666666,3.4290625,1.5905882352941176,28.738235294117647,19.188235294117646,153.69444444444446,1998-09-23,1998,9,266,33.245,-121.44,36061.0,5.0,1.0,19.0,9.0,1018.1
29000,083.3 060.0,0.1935294117647059,0.17705882352941177,10.878125,33.75203125,3.120344827586207,1.7376666666666667,31.46333333333333,21.203333333333333,163.125,1998-09-24,1998,9,267,33.581666,-120.753333,36062.0,5.0,2.0,18.0,6.0,1016.0
29001,083.3 055.0,0.2636842105263158,0.12947368421052632,11.112333333333334,33.7782,3.5827586206896553,1.6126666666666667,28.993333333333332,19.416666666666668,175.3,1998-09-24,1998,9,267,33.746666,-120.413333,36062.0,11.0,,17.8,,1015.1
29002,083.3 051.0,1.2654545454545454,0.4027272727272727,15.021818181818183,33.46881818181818,5.107272727272727,0.6327272727272727,6.236363636363635,4.990909090909091,47.72727272727273,1998-09-24,1998,9,267,33.876666,-120.135,36062.0,16.0,,17.0,,1014.6
29003,083.3 040.6,0.8416666666666668,0.22166666666666668,17.86,33.38585714285714,5.783333333333334,0.24500000000000002,1.8666666666666665,0.23333333333333336,9.571428571428571,1998-09-24,1998,9,267,34.225,-119.415,36062.0,9.0,2.0,16.2,7.0,1014.2
29004,083.3 042.0,0.7205882352941176,0.25588235294117645,15.678,33.46105,5.132941176470588,0.6005882352941176,6.076470588235294,4.964705882352941,35.4,1998-09-24,1998,9,267,34.178333,-119.51,36062.0,2.0,2.0,19.1,6.0,1015.4
29005,081.8 046.9,0.37142857142857144,0.13285714285714287,10.715833333333332,33.86752777777778,2.7094444444444448,1.9377777777777778,36.919444444444444,20.677777777777777,211.02777777777777,1998-09-24,1998,9,267,34.273333,-120.018333,36062.0,10.0,1.0,18.8,4.0,1015.2
29006,080.0 051.0,1.195,0.41250000000000003,15.424285714285714,33.41357142857143,5.449166666666667,0.4633333333333334,3.7166666666666663,2.091666666666667,25.785714285714285,1998-09-25,1998,9,268,34.45,-120.526666,36063.0,14.0,1.0,17.0,4.0,1014.0
29007,080.0 055.0,0.29894736842105263,0.20842105263157898,10.313333333333333,33.820566666666664,3.121666666666667,1.7570000000000001,31.13,21.233333333333334,177.66666666666666,1998-09-25,1998,9,268,34.316666,-120.813333,36063.0,14.0,,16.3,,1014.9
29008,080.0 060.0,0.325,0.18681818181818183,11.011212121212122,33.76136363636363,3.3645454545454547,1.6424242424242426,29.34242424242424,19.72121212121212,164.8181818181818,1998-09-25,1998,9,268,34.148333,-121.146666,36063.0,13.0,,16.5,,1015.2
29009,080.0 070.0,0.28958333333333336,0.17500000000000002,11.182702702702702,33.78156756756757,3.2791176470588232,1.6952941176470588,31.164705882352937,20.95294117647059,151.1891891891892,1998-09-25,1998,9,268,33.818333,-121.855,36063.0,14.0,3.0,18.1,7.0,1016.6
29010,080.0 080.0,0.13727272727272727,0.11454545454545455,11.763142857142856,33.6258,3.3803030303030304,1.5645454545454547,25.71818181818182,18.084848484848482,158.45714285714286,1998-09-25,1998,9,268,33.48,-122.526666,36063.0,12.0,2.0,17.6,5.0,1015.5
29011,080.0 090.0,0.1665,0.1365,11.483225806451614,33.58129032258064,3.9525806451612904,1.3638709677419356,24.070967741935487,16.01290322580645,172.4516129032258,1998-09-26,1998,9,269,33.148333,-123.223333,36064.0,12.0,,17.3,,1015.4
29012,080.0 100.0,0.16318181818181818,0.14227272727272727,12.291515151515151,33.61539393939394,4.328484848484848,1.1233333333333333,20.263636363636365,13.175757575757576,168.45454545454547,1998-09-26,1998,9,269,32.816666,-123.901666,36064.0,11.0,,17.5,,1014.7
29013,076.7 100.0,0.18375,0.1475,12.93421052631579,33.552473684210526,4.5055555555555555,1.0433333333333334,17.966666666666665,11.991666666666667,150.26315789473685,1998-09-26,1998,9,269,33.388333,-124.328333,36064.0,11.0,2.0,19.5,7.0,1015.4
29014,076.7 090.0,0.22285714285714284,0.1823809523809524,11.896875,33.5125,4.0265625,1.2953125,22.621875,14.9375,169.15625,1998-09-27,1998,9,270,33.723333,-123.633333,36065.0,8.0,2.0,16.9,5.0,1014.0
29015,076.7 080.0,0.19999999999999998,0.21105263157894735,10.655333333333335,33.62126666666667,3.655,1.5330000000000001,27.663333333333334,18.696666666666665,178.0,1998-09-27,1998,9,270,34.056666,-122.941666,36065.0,2.0,,16.9,,1014.2
29016,076.7 070.0,0.2591304347826087,0.15782608695652173,10.821764705882353,33.72005882352941,3.456470588235294,1.6232352941176469,28.570588235294117,19.726470588235294,163.2058823529412,1998-09-27,1998,9,270,34.383333,-122.246666,36065.0,4.0,,16.3,,1014.3
29017,076.7 060.0,0.43291666666666667,0.27625,11.52157894736842,33.7165,3.5275,1.5641666666666667,26.813888888888886,18.672222222222224,146.5,1998-09-27,1998,9,270,34.726666,-121.551666,36065.0,2.0,1.0,21.2,9.0,1017.1
29018,076.7 055.0,0.5131578947368421,0.3231578947368421,10.933666666666666,33.77616666666667,3.3124137931034485,1.6444827586206896,29.231034482758623,19.803448275862067,172.3,1998-09-27,1998,9,270,34.896666,-121.198333,36065.0,4.0,2.0,19.9,7.0,1016.2
29019,076.7 051.0,0.5481818181818182,0.33454545454545453,12.928333333333333,33.56966666666667,4.3500000000000005,1.0654166666666667,13.362499999999999,11.383333333333333,82.08333333333333,1998-09-28,1998,9,271,35.02,-120.915,36066.0,6.0,1.0,16.9,7.0,1015.4
29020,076.7 049.0,1.311,0.586,14.34,33.4309,5.181,0.659,7.33,4.84,22.5,1998-09-28,1998,9,271,35.088333,-120.78,36066.0,5.0,,16.7,,1016.0
29021,090.0 030.0,0.191,0.1685,10.939032258064517,33.852709677419355,3.0329032258064514,,,,173.70967741935485,1998-10-16,1998,10,289,33.42,-117.905,36084.0,8.0,2.0,20.9,7.0,1012.2
29022,090.0 028.0,0.40599999999999997,0.225,16.369999999999997,33.465500000000006,5.215999999999999,,,,23.9,1998-10-17,1998,10,290,33.485,-117.771666,36085.0,14.0,,19.5,,1013.2
29023,090.0 035.0,0.24100000000000002,0.173,12.9005,33.6687,4.044,,,,83.25,1998-10-17,1998,10,290,33.26,-118.245,36085.0,5.0,,18.5,,1015.1
29024,090.0 037.0,0.25863636363636366,0.17,11.289090909090909,33.82633333333333,3.271875,,,,165.0,1998-10-17,1998,10,290,33.188333,-118.393333,36085.0,4.0,,18.9,,1014.1
29025,090.0 045.0,0.5555,0.23900000000000002,10.150645161290322,33.88116129032258,2.9106451612903226,,,,170.38709677419354,1998-10-17,1998,10,290,32.921666,-118.935,36085.0,5.0,2.0,19.4,6.0,1017.8
29026,090.0 053.0,0.37857142857142856,0.15285714285714286,10.6403125,33.746625,3.3475,,,,170.5,1998-10-17,1998,10,290,32.651666,-119.476666,36085.0,9.0,2.0,17.8,8.0,1015.3
29027,090.0 060.0,0.27,0.1915,11.024516129032257,33.78177419354839,3.452258064516129,,,,176.09677419354838,1998-10-18,1998,10,291,32.42,-119.956666,36086.0,17.0,,17.1,,1016.1
29028,090.0 070.0,0.2,0.14363636363636365,11.154848484848486,33.762,3.6112121212121213,,,,167.9090909090909,1998-10-18,1998,10,291,32.088333,-120.648333,36086.0,20.0,,16.2,,1014.9
29029,090.0 080.0,0.2773913043478261,0.14,11.492424242424242,33.675333333333334,3.6396875,,,,167.57575757575756,1998-10-18,1998,10,291,31.741666,-121.318333,36086.0,18.0,6.0,16.8,4.0,1016.0
29030,090.0 090.0,0.1719047619047619,0.13380952380952382,12.3509375,33.63984375,4.229375,,,,168.875,1998-10-19,1998,10,292,31.415,-121.99,36087.0,18.0,,16.0,,1015.1
29031,090.0 100.0,0.15476190476190477,0.12476190476190477,12.8178125,33.71153125,4.211875,,,,171.96875,1998-10-19,1998,10,292,31.08,-122.663333,36087.0,20.0,,17.1,,1016.1
29032,083.3 090.0,0.17142857142857143,0.11619047619047619,11.8928125,33.5789375,4.044375,,,,171.09375,1998-10-20,1998,10,293,32.57,-122.811666,36088.0,16.0,6.0,16.1,10.0,1014.2
29033,083.3 080.0,0.18142857142857144,0.1361904761904762,10.9353125,33.63271875,3.8653125,,,,170.9375,1998-10-20,1998,10,293,32.903333,-122.131666,36088.0,14.0,,15.3,,1014.3
29034,083.3 070.0,0.2731818181818182,0.1831818181818182,10.94878787878788,33.86684848484848,2.9842424242424244,,,,166.21212121212122,1998-10-20,1998,10,293,33.245,-121.443333,36088.0,19.0,4.0,16.7,5.0,1014.4
29035,083.3 060.0,0.2889473684210526,0.15789473684210525,10.427333333333333,33.81046666666667,3.2253333333333334,,,,175.43333333333334,1998-10-20,1998,10,293,33.58,-120.75,36088.0,5.0,3.0,17.6,8.0,1012.5
29036,083.3 055.0,0.47050000000000003,0.2225,10.0153125,33.87665625,2.8771875000000002,,,,168.71875,1998-10-21,1998,10,294,33.743333,-120.415,36089.0,10.0,,17.0,,1012.6
29037,083.3 051.0,0.5006666666666667,0.292,13.644666666666666,33.54273333333334,4.680000000000001,,,,41.333333333333336,1998-10-21,1998,10,294,33.878333,-120.15,36089.0,9.0,,17.5,,1012.1
29038,083.3 042.0,0.48157894736842105,0.2094736842105263,13.36421052631579,33.61268421052631,4.385263157894737,,,,56.31578947368421,1998-10-21,1998,10,294,34.176666,-119.506666,36089.0,14.0,1.0,18.0,5.0,1014.0
29039,083.3 040.6,1.0214285714285714,0.3528571428571428,16.47714285714286,33.41585714285714,5.612857142857143,,,,11.142857142857142,1998-10-21,1998,10,294,34.223333,-119.411666,36089.0,11.0,1.0,17.3,5.0,1015.0
29040,090.0 030.0,0.3526086956521739,0.1930434782608696,11.119117647058824,33.84244117647059,3.105294117647059,,,,160.3235294117647,1998-11-19,1998,11,323,33.413333,-117.891666,36118.0,8.0,2.0,16.9,11.0,1015.8
29041,090.0 028.0,0.5758333333333333,0.2233333333333333,15.339166666666666,33.486916666666666,5.2316666666666665,,,,23.0,1998-11-19,1998,11,323,33.486666,-117.771666,36118.0,5.0,,15.6,,1017.1
29042,090.0 035.0,0.18857142857142856,0.12285714285714286,11.807407407407409,33.791037037037036,3.5453846153846156,,,,116.85185185185185,1998-11-19,1998,11,323,33.251666,-118.245,36118.0,5.0,,15.5,,1017.5
29043,090.0 037.0,0.2009090909090909,0.16954545454545455,10.901212121212122,33.85554545454545,3.068787878787879,,,,165.1818181818182,1998-11-19,1998,11,323,33.186666,-118.38,36118.0,5.0,,16.0,,1017.8
29044,090.0 045.0,0.796,0.45,10.011612903225807,33.850967741935484,3.0464516129032257,,,,173.03225806451613,1998-11-19,1998,11,323,32.92,-118.935,36118.0,7.0,3.0,15.1,6.0,1020.0
29045,090.0 053.0,0.4942105263157895,0.31947368421052635,10.133103448275863,33.77889655172414,3.4882758620689653,,,,177.10344827586206,1998-11-19,1998,11,323,32.648333,-119.471666,36118.0,8.0,4.0,16.1,9.0,1019.5
29046,090.0 060.0,0.03875,0.0925,10.603666666666667,33.733333333333334,2.4636842105263157,,,,177.36666666666667,1998-11-20,1998,11,324,32.415,-119.953333,36119.0,18.0,,16.0,,1021.2
29047,090.0 070.0,0.23238095238095238,0.11190476190476191,11.2028125,33.753125,3.423125,,,,167.78125,1998-11-20,1998,11,324,32.09,-120.625,36119.0,17.0,,15.0,,1021.1
29048,090.0 080.0,0.1668181818181818,0.12363636363636363,12.003030303030304,33.70515151515151,3.962121212121212,,,,165.0909090909091,1998-11-20,1998,11,324,31.748333,-121.318333,36119.0,22.0,5.0,16.6,5.0,1023.5
29049,090.0 090.0,0.1805,0.10900000000000001,11.560322580645161,33.64248387096774,4.1248387096774195,,,,172.16129032258064,1998-11-21,1998,11,325,31.423333,-121.981666,36120.0,20.0,,15.2,,1022.9
29050,090.0 100.0,0.18954545454545454,0.10909090909090909,11.5659375,33.6376875,4.2153125000000005,,,,169.03125,1998-11-21,1998,11,325,31.088333,-122.655,36120.0,20.0,,15.0,,1023.9
29051,083.3 100.0,0.15695652173913044,0.09217391304347826,12.655294117647058,33.71726470588235,3.9376470588235293,,,,163.76470588235293,1998-11-21,1998,11,325,32.245,-123.491666,36120.0,16.0,5.0,17.2,9.0,1023.1
29052,083.3 090.0,0.16904761904761903,0.10238095238095238,12.5784375,33.577875,4.509375,,,,168.46875,1998-11-22,1998,11,326,32.578333,-122.815,36121.0,15.0,,16.9,,1021.5
29053,083.3 080.0,0.16217391304347825,0.0908695652173913,12.269705882352941,33.64002941176471,4.343823529411765,,,,164.05882352941177,1998-11-22,1998,11,326,32.905,-122.14,36121.0,18.0,,16.5,,1021.3
29054,083.3 070.0,0.3181818181818182,0.18636363636363634,10.293125,33.7058125,3.6196875,,,,162.8125,1998-11-22,1998,11,326,33.245,-121.445,36121.0,18.0,4.0,15.0,6.0,1020.2
29055,083.3 060.0,0.35285714285714287,0.19047619047619047,10.173124999999999,33.78890625,3.3440625,,,,167.75,1998-11-23,1998,11,327,33.578333,-120.761666,36122.0,18.0,,14.1,,1017.6
29056,083.3 055.0,0.8230434782608695,0.29347826086956524,10.308529411764706,33.847088235294116,3.033939393939394,,,,154.52941176470588,1998-11-23,1998,11,327,33.748333,-120.415,36122.0,15.0,,13.5,,1018.5
29057,083.3 051.0,0.6135714285714285,0.305,12.058571428571428,33.64514285714286,4.041428571428571,,,,44.285714285714285,1998-11-23,1998,11,327,33.87,-120.143333,36122.0,18.0,,14.0,,1018.1
29058,083.3 042.0,0.3927777777777778,0.24444444444444446,12.523888888888889,33.646,3.8644444444444446,,,,56.44444444444444,1998-11-23,1998,11,327,34.18,-119.516666,36122.0,6.0,3.0,16.3,6.0,1021.0
29059,083.3 040.6,3.188333333333333,0.41500000000000004,14.93,33.4655,5.708333333333333,,,,11.166666666666666,1998-11-23,1998,11,327,34.225,-119.413333,36122.0,8.0,2.0,16.9,7.0,1020.0
29060,090.0 028.0,1.0955555555555554,0.2888888888888889,12.935555555555556,33.590555555555554,4.642222222222222,,,,23.666666666666668,1998-12-11,1998,12,345,33.485,-117.768333,36140.0,10.0,1.0,15.8,5.0,1027.1
29061,090.0 030.0,0.921,0.22600000000000003,10.21774193548387,33.923645161290324,2.8474193548387094,,,,173.2258064516129,1998-12-11,1998,12,345,33.418333,-117.905,36140.0,6.0,,14.5,,1028.0
29062,090.0 035.0,0.7404761904761905,0.2485714285714286,10.997857142857143,33.83667857142857,3.341785714285714,,,,127.14285714285714,1998-12-11,1998,12,345,33.25,-118.251666,36140.0,7.0,,14.8,,1028.6
29063,090.0 037.0,0.6623809523809524,0.25857142857142856,10.408387096774193,33.87245161290323,3.112258064516129,,,,171.61290322580646,1998-12-11,1998,12,345,33.185,-118.383333,36140.0,10.0,,15.2,,1028.1
29064,090.0 045.0,1.125909090909091,0.4913636363636364,10.354545454545454,33.839,3.273939393939394,,,,162.3030303030303,1998-12-11,1998,12,345,32.921666,-118.938333,36140.0,3.0,2.0,14.8,7.0,1028.1
29065,090.0 053.0,0.3185,0.1695,9.605333333333334,33.8149,3.255333333333333,,,,177.9,1998-12-11,1998,12,345,32.651666,-119.481666,36140.0,13.0,4.0,14.8,7.0,1026.0
29066,090.0 060.0,0.22849999999999998,0.1535,10.095483870967742,33.752096774193554,3.4761290322580645,,,,172.41935483870967,1998-12-12,1998,12,346,32.418333,-119.956666,36141.0,11.0,,13.5,,1026.3
29067,090.0 070.0,0.20695652173913043,0.11782608695652173,11.59529411764706,33.72976470588235,3.7982352941176467,,,,164.0,1998-12-12,1998,12,346,32.085,-120.638333,36141.0,14.0,,14.1,,1024.9
29068,090.0 080.0,0.16863636363636364,0.10136363636363636,11.72060606060606,33.691272727272725,4.047575757575757,,,,167.75757575757575,1998-12-12,1998,12,346,31.751666,-121.318333,36141.0,11.0,5.0,15.8,6.0,1025.4
29069,090.0 090.0,0.22136363636363637,0.10227272727272728,11.41030303030303,33.69563636363636,3.9712121212121216,,,,168.6969696969697,1998-12-13,1998,12,347,31.418333,-121.99,36142.0,12.0,7.0,15.5,6.0,1023.0
29070,090.0 100.0,0.17285714285714285,0.10142857142857142,10.793125,33.6793125,3.926875,,,,170.84375,1998-12-13,1998,12,347,31.085,-122.661666,36142.0,13.0,,15.2,,1023.3
29071,083.3 100.0,0.15173913043478263,0.07478260869565218,12.82294117647059,33.76585294117647,4.344411764705883,,,,164.7058823529412,1998-12-13,1998,12,347,32.245,-123.491666,36142.0,10.0,4.0,16.8,5.0,1023.6
29073,083.3 051.0,0.3671428571428571,0.17857142857142858,11.190714285714284,33.757214285714284,3.582857142857143,,,,42.57142857142857,1998-12-15,1998,12,349,33.878333,-120.133333,36144.0,18.0,,12.9,,1021.5
29074,083.3 042.0,0.5864705882352942,0.23117647058823532,11.168235294117647,33.78723529411765,3.3994117647058824,,,,56.64705882352941,1998-12-15,1998,12,349,34.178333,-119.506666,36144.0,17.0,,13.3,,1019.0
29075,083.3 040.6,0.86625,0.365,12.758750000000001,33.60975,4.83125,,,,14.75,1998-12-15,1998,12,349,34.226666,-119.413333,36144.0,5.0,,12.9,,1019.5
